GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,block,Feedback,B_rate,unb,unb_unb,unb_unb_unb,unb_unb_uni,unb_unb_pes,unb_unb_sig,unb_uni,unb_uni_unb,unb_uni_uni,unb_uni_pes,unb_uni_sig,unb_pes,unb_pes_unb,unb_pes_uni,unb_pes_pes,unb_pes_sig,unb_sig,unb_sig_unb,unb_sig_uni,unb_sig_pes,unb_sig_sig,uni,uni_unb,uni_unb_unb,uni_unb_uni,uni_unb_pes,uni_unb_sig,uni_uni,uni_uni_unb,uni_uni_uni,uni_uni_pes,uni_uni_sig,uni_pes,uni_pes_unb,uni_pes_uni,uni_pes_pes,uni_pes_sig,uni_sig,uni_sig_unb,uni_sig_uni,uni_sig_pes,uni_sig_sig,pes,pes_unb,pes_unb_unb,pes_unb_uni,pes_unb_pes,pes_unb_sig,pes_uni,pes_uni_unb,pes_uni_uni,pes_uni_pes,pes_uni_sig,pes_pes,pes_pes_unb,pes_pes_uni,pes_pes_pes,pes_pes_sig,pes_sig,pes_sig_unb,pes_sig_uni,pes_sig_pes,pes_sig_sig,sig,sig_unb,sig_unb_unb,sig_unb_uni,sig_unb_pes,sig_unb_sig,sig_uni,sig_uni_unb,sig_uni_uni,sig_uni_pes,sig_uni_sig,sig_pes,sig_pes_unb,sig_pes_uni,sig_pes_pes,sig_pes_sig,sig_sig,sig_sig_unb,sig_sig_uni,sig_sig_pes,sig_sig_sig,Punb,Puni,Ppes,Psig
47,11,1.0,11,1,0,0,0,1,57,0.2,-5,0,0,1,0,6,0,0,-3.6,25.36217656,-16,51,25.14285714,0.0,1,-0.6278,-0.6128,0.4132,-0.8139,-0.8064,0,-3.6,-3.6,-107.61875,0.28261,5,1,0.145679012,0.06458333504622127,0.11414055006218725,0.13477717940249026,0.19417728515982613,0.0968462639795053,0.02205317625440977,0.2275853488806108,0.19417728515982616,0.2664524436189591,0.16312138645597946,0.043094753059762535,0.06301587138373949,0.0968462639795053,0.16312138645597946,0.052250036119595035,0.012126617004753931,0.012513135096952692,0.02205317625440977,0.043094753059762535,0.012126617004753931,0.002423228347125965,0.23809525865126055,0.22758534888061085,0.19417728515982624,0.26645244361895865,0.16312138645597946,0.043094753059762535,0.29320831126071084,0.2664524436189587,0.3053165473150819,0.25094954047583745,0.05604310534469768,0.20231958520007068,0.16312138645597946,0.25094954047583745,0.12520011524066044,0.03774298468797708,0.04612277910689992,0.043094753059762535,0.05604310534469767,0.03774298468797708,0.008881334147401075,1.0249599567105734e-09,0.06301587138373949,0.0968462639795053,0.16312138645597946,0.052250036119595035,0.012126617004753931,0.20231958520007068,0.16312138645597946,0.25094954047583745,0.12520011524066044,0.03774298468797708,1.0249599567105734e-09,0.052250036119595035,0.12520011524066044,1.0249599567105734e-09,4.113254404057173e-08,5.919710735738597e-07,0.012126617004753931,0.037742984687977085,4.113254404057173e-08,1.6504695209963552e-06,0.0017177225018392506,0.012513135096952696,0.02205317625440976,0.043094753059762535,0.012126617004753931,0.002423228347125965,0.046122779106899915,0.043094753059762535,0.05604310534469766,0.037742984687977085,0.008881334147401073,5.919710735738597e-07,0.012126617004753931,0.037742984687977085,4.113254404057173e-08,1.6504695209963552e-06,0.00033280873473135483,0.002423228347125965,0.008881334147401073,1.6504695209963552e-06,6.448169235548129e-05,0.42521933,0.1571376,0.1571376,0.2605054
49,23,1.0,23,1,0,0,0,1,23,1.0,23,0,1,0,0,3,0,0,0.0,0.7071067809999999,-1,1,0.0,0.956521739,1,-0.0148,-0.0096,-0.0169,0.0,0.0,0,0.0,0.0,0.0,0.4962,1,0,0.538271605,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.6568271,0.11165184,0.11165184,0.119869344
49,23,1.0,23,1,0,0,0,1,23,1.0,23,0,1,0,0,3,0,0,0.0,0.7071067809999999,-1,1,0.0,0.956521739,1,-0.0148,-0.0096,-0.0169,0.0,0.0,0,0.0,0.0,0.0,0.5016,2,1,0.496296296,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.39406255,0.20197913,0.20197913,0.20197913
49,23,1.0,23,1,0,0,0,1,23,1.0,23,0,1,0,0,3,0,0,0.0,0.7071067809999999,-1,1,0.0,0.956521739,1,-0.0148,-0.0096,-0.0169,0.0,0.0,0,0.0,0.0,0.0,0.49989,3,1,0.49382716,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.41663465,0.17691903,0.17691903,0.2295273
49,23,1.0,23,1,0,0,0,1,23,1.0,23,0,1,0,0,3,0,0,0.0,0.7071067809999999,-1,1,0.0,0.956521739,1,-0.0148,-0.0096,-0.0169,0.0,0.0,0,0.0,0.0,0.0,0.4996,4,1,0.483950617,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.46789727,0.18588658,0.16375989,0.18245639
49,23,1.0,23,1,0,0,0,1,23,1.0,23,0,1,0,0,3,0,0,0.0,0.7071067809999999,-1,1,0.0,0.956521739,1,-0.0148,-0.0096,-0.0169,0.0,0.0,0,0.0,0.0,0.0,0.5020100000000001,5,1,0.47654321,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.16666666666666666,0.1666666666666667,0.1666666666666667,0.16666666666666666,0.53188455,0.12384101,0.12384101,0.22043341
50,4,1.0,4,1,0,0,0,1,4,1.0,4,0,1,0,0,9,0,0,0.0,1.4142135619999998,-4,4,0.0,0.0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0.0,0.0,-0.03125,0.41849,1,0,0.437037037,0.16666666666666666,0.16666666666666666,0.16666666666666638,0.16666666666666652,0.0759736037170284,0.16611581252810206,0.16666666666666666,0.16666666666666655,0.16666666666666696,0.08254104637231642,0.16613421364991862,0.04614477292914538,0.0759736037170284,0.08254104637231642,0.023636930918399832,0.07266831677101866,0.16604508572778662,0.16611581252810212,0.16613421364991862,0.07266831677101866,0.16555109589184808,0.16666666666666674,0.16666666666666674,0.16666666666666666,0.16666666666666693,0.08254104637231642,0.16613421364991862,0.16666666666666674,0.16666666666666685,0.1666666666666665,0.08763721071561104,0.16615240657204589,0.059951593700328674,0.08254104637231642,0.08763721071561104,0.028327078000658694,0.07992880513244628,0.16606105439386035,0.16613421364991868,0.16615240657204594,0.07992880513244628,0.1655876016018423,0.005995403320697197,0.04614477292914538,0.0759736037170284,0.08254104637231642,0.023636930918399832,0.07266831677101866,0.059951593700328674,0.08254104637231642,0.08763721071561104,0.028327078000658694,0.07992880513244628,0.005995403320697197,0.023636930918399832,0.028327078000658694,0.005995403320697197,0.021578050625906932,0.039582314764058144,0.07266831677101865,0.07992880513244628,0.021578050625906932,0.06904064802791855,0.16601606165381586,0.1660450857277866,0.16611581252810226,0.16613421364991865,0.07266831677101865,0.16555109589184805,0.16606105439386032,0.16613421364991865,0.16615240657204605,0.07992880513244628,0.16558760160184227,0.039582314764058144,0.07266831677101865,0.07992880513244628,0.021578050625906932,0.06904064802791855,0.16541378429377654,0.16555109589184802,0.16558760160184235,0.06904064802791855,0.16497304114975694,0.25,0.25,0.25,0.25
50,4,1.0,4,1,0,0,0,1,4,1.0,4,0,1,0,0,9,0,0,0.0,1.4142135619999998,-4,4,0.0,0.0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0.0,0.0,-0.03125,0.44657,2,1,0.656790123,0.16666666666666688,0.16666666666666705,0.16666666666666707,0.16666666666666705,0.07597360371702863,0.16611581252810256,0.16666666666666693,0.16666666666666707,0.16666666666666716,0.0825410463723166,0.16613421364991904,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.16604508572778698,0.16611581252810256,0.16613421364991907,0.07266831677101881,0.16555109589184858,0.16666666666666682,0.166666666666667,0.16666666666666707,0.1666666666666672,0.08254104637231659,0.16613421364991895,0.16666666666666693,0.16666666666666718,0.16666666666666674,0.08763721071561112,0.1661524065720461,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.1660610543938605,0.16613421364991895,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.005995403320697197,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.005995403320697197,0.02363693091839988,0.02832707800065871,0.005995403320697197,0.02157805062590695,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16601606165381594,0.16604508572778695,0.16611581252810267,0.16613421364991907,0.0726683167710188,0.1655510958918485,0.16606105439386049,0.1661342136499191,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16541378429377682,0.1655510958918484,0.16558760160184272,0.06904064802791865,0.16497304114975705,0.99344206,0.0060669077,0.00019529811,0.00029570778
50,4,1.0,4,1,0,0,0,1,4,1.0,4,0,1,0,0,9,0,0,0.0,1.4142135619999998,-4,4,0.0,0.0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0.0,0.0,-0.03125,0.45919,3,1,0.597530864,0.16666666666666688,0.16666666666666705,0.16666666666666707,0.16666666666666705,0.07597360371702863,0.16611581252810256,0.16666666666666693,0.16666666666666707,0.16666666666666716,0.0825410463723166,0.16613421364991904,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.16604508572778698,0.16611581252810256,0.16613421364991907,0.07266831677101881,0.16555109589184858,0.16666666666666682,0.166666666666667,0.16666666666666707,0.1666666666666672,0.08254104637231659,0.16613421364991895,0.16666666666666693,0.16666666666666718,0.16666666666666674,0.08763721071561112,0.1661524065720461,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.1660610543938605,0.16613421364991895,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.005995403320697197,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.005995403320697197,0.02363693091839988,0.02832707800065871,0.005995403320697197,0.02157805062590695,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16601606165381594,0.16604508572778695,0.16611581252810267,0.16613421364991907,0.0726683167710188,0.1655510958918485,0.16606105439386049,0.1661342136499191,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16541378429377682,0.1655510958918484,0.16558760160184272,0.06904064802791865,0.16497304114975705,0.00029999722,0.9990971,0.00029999722,0.00030287562
50,4,1.0,4,1,0,0,0,1,4,1.0,4,0,1,0,0,9,0,0,0.0,1.4142135619999998,-4,4,0.0,0.0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0.0,0.0,-0.03125,0.46516,4,1,0.57037037,0.16666666666666688,0.16666666666666705,0.16666666666666707,0.16666666666666705,0.07597360371702863,0.16611581252810256,0.16666666666666693,0.16666666666666707,0.16666666666666716,0.0825410463723166,0.16613421364991904,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.16604508572778698,0.16611581252810256,0.16613421364991907,0.07266831677101881,0.16555109589184858,0.16666666666666682,0.166666666666667,0.16666666666666707,0.1666666666666672,0.08254104637231659,0.16613421364991895,0.16666666666666693,0.16666666666666718,0.16666666666666674,0.08763721071561112,0.1661524065720461,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.1660610543938605,0.16613421364991895,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.005995403320697197,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.005995403320697197,0.02363693091839988,0.02832707800065871,0.005995403320697197,0.02157805062590695,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16601606165381594,0.16604508572778695,0.16611581252810267,0.16613421364991907,0.0726683167710188,0.1655510958918485,0.16606105439386049,0.1661342136499191,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16541378429377682,0.1655510958918484,0.16558760160184272,0.06904064802791865,0.16497304114975705,0.9996692,0.00033079102,2.1512532e-09,2.1512532e-09
50,4,1.0,4,1,0,0,0,1,4,1.0,4,0,1,0,0,9,0,0,0.0,1.4142135619999998,-4,4,0.0,0.0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0.0,0.0,-0.03125,0.46737,5,1,0.572839506,0.16666666666666688,0.16666666666666705,0.16666666666666707,0.16666666666666705,0.07597360371702863,0.16611581252810256,0.16666666666666693,0.16666666666666707,0.16666666666666716,0.0825410463723166,0.16613421364991904,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.16604508572778698,0.16611581252810256,0.16613421364991907,0.07266831677101881,0.16555109589184858,0.16666666666666682,0.166666666666667,0.16666666666666707,0.1666666666666672,0.08254104637231659,0.16613421364991895,0.16666666666666693,0.16666666666666718,0.16666666666666674,0.08763721071561112,0.1661524065720461,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.1660610543938605,0.16613421364991895,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.005995403320697197,0.04614477292914549,0.07597360371702863,0.0825410463723166,0.02363693091839988,0.07266831677101881,0.05995159370032871,0.08254104637231659,0.08763721071561112,0.02832707800065871,0.07992880513244636,0.005995403320697197,0.02363693091839988,0.02832707800065871,0.005995403320697197,0.02157805062590695,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16601606165381594,0.16604508572778695,0.16611581252810267,0.16613421364991907,0.0726683167710188,0.1655510958918485,0.16606105439386049,0.1661342136499191,0.16615240657204616,0.07992880513244636,0.16558760160184266,0.03958231476405817,0.0726683167710188,0.07992880513244636,0.02157805062590695,0.06904064802791865,0.16541378429377682,0.1655510958918484,0.16558760160184272,0.06904064802791865,0.16497304114975705,1.0,6.327338e-14,5.517072e-23,5.517072e-23
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2.0,-6.0,41,26,33.5,0.0,1,-0.1884,-0.2968,1.0,0.2036,0.1975,0,2.0,2.0,34.4,0.78291,1,0,0.792592593,0.13333334161316232,0.2130075464580336,0.1945012288496091,0.2776398646285267,0.3276422273254174,0.23650087352263915,0.3329260935292909,0.2776398646285267,0.33333321878897776,0.3333333318000733,0.3322899614887732,0.3333328812684737,0.3276422273254174,0.3333333318000733,0.3333333333128096,0.3333191862646779,0.1734217615914322,0.23650087352263915,0.3322899614887733,0.3333191862646779,0.20699040925776133,0.3333333333332181,0.3329260935292909,0.2776398646285267,0.33333321878897776,0.3333333318000733,0.3322899614887732,0.33333333333327564,0.33333321878897776,0.33333333333330395,0.33333333333333304,0.33333333306207585,0.3333333333333333,0.3333333318000733,0.33333333333333304,0.3333333333333333,0.3333333333297024,0.33333329252381105,0.3322899614887732,0.3333333330620759,0.3333333333297024,0.33333083033458083,0.3333333333333333,0.3333328812684737,0.3276422273254174,0.3333333318000733,0.3333333333128096,0.3333191862646779,0.3333333333333333,0.3333333318000733,0.33333333333333304,0.3333333333333333,0.3333333333297024,0.3333333333333333,0.3333333333128096,0.3333333333333333,0.3333333333333333,0.3333333333332847,0.3333333332882161,0.33331918626467794,0.3333333333297024,0.3333333333332847,0.3333332998281678,0.30154588746076866,0.1734217615914322,0.2365008735226392,0.3322899614887732,0.33331918626467794,0.20699040925776133,0.33333329252381105,0.3322899614887732,0.3333333330620759,0.3333333333297024,0.3333308303345808,0.3333333332882161,0.33331918626467794,0.3333333333297024,0.3333333333332847,0.3333332998281678,0.3079033766352816,0.20699040925776133,0.3333308303345808,0.3333332998281678,0.312989367974892,0.25,0.25,0.25,0.25
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2.0,-6.0,41,26,33.5,0.0,1,-0.1884,-0.2968,1.0,0.2036,0.1975,0,2.0,2.0,34.4,0.65601,2,1,0.708641975,0.12000000883182985,0.1965219966128449,0.18511994650718955,0.25167494174407873,0.3268581197354508,0.22339693744945,0.27972850900527785,0.25167494174407873,0.2921532657807638,0.3308039524083565,0.2899720799631355,0.33333285113081645,0.3268581197354508,0.3308039524083565,0.3333333333114414,0.3333182431271548,0.1627609944949878,0.22339693744945,0.2899720799631356,0.3333182431271548,0.19856781463925646,0.2500000034498903,0.27972850900527785,0.2516749417440789,0.2921532657807637,0.3308039524083565,0.2899720799631356,0.3123303176107978,0.2921532657807637,0.3136214805707381,0.3323452936699424,0.3162323168505575,0.3333331449729751,0.3308039524083565,0.3323452936699424,0.33333333332478177,0.3333274387201833,0.26670349817103384,0.2899720799631357,0.3162323168505575,0.3333274387201833,0.28068961396892483,0.3333333333333333,0.33333285113081645,0.3268581197354508,0.3308039524083565,0.3333333333114414,0.3333182431271548,0.3333331449729751,0.3308039524083565,0.3323452936699424,0.33333333332478177,0.3333274387201833,0.3333333333333333,0.3333333333114414,0.33333333332478177,0.3333333333333333,0.33333333333328474,0.3333333332882161,0.3333182431271548,0.3333274387201833,0.33333333333328474,0.3333332998281678,0.30154588746076866,0.1627609944949878,0.22339693744945,0.2899720799631356,0.3333182431271548,0.19856781463925646,0.26670349817103384,0.2899720799631356,0.3162323168505576,0.3333274387201833,0.28068961396892483,0.3333333332882161,0.3333182431271548,0.3333274387201833,0.33333333333328474,0.3333332998281678,0.3079033766352816,0.19856781463925646,0.2806896139689249,0.3333332998281678,0.31298936797489185,0.5914222,0.13290949,0.122900955,0.15276738
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2.0,-6.0,41,26,33.5,0.0,1,-0.1884,-0.2968,1.0,0.2036,0.1975,0,2.0,2.0,34.4,0.62115,3,1,0.735802469,0.12000000883182985,0.1965219966128449,0.18511994650718955,0.25167494174407873,0.3268581197354508,0.22339693744945,0.27972850900527785,0.25167494174407873,0.2921532657807638,0.3308039524083565,0.2899720799631355,0.33333285113081645,0.3268581197354508,0.3308039524083565,0.3333333333114414,0.3333182431271548,0.1627609944949878,0.22339693744945,0.2899720799631356,0.3333182431271548,0.19856781463925646,0.2500000034498903,0.27972850900527785,0.2516749417440789,0.2921532657807637,0.3308039524083565,0.2899720799631356,0.3123303176107978,0.2921532657807637,0.3136214805707381,0.3323452936699424,0.3162323168505575,0.3333331449729751,0.3308039524083565,0.3323452936699424,0.33333333332478177,0.3333274387201833,0.26670349817103384,0.2899720799631357,0.3162323168505575,0.3333274387201833,0.28068961396892483,0.3333333333333333,0.33333285113081645,0.3268581197354508,0.3308039524083565,0.3333333333114414,0.3333182431271548,0.3333331449729751,0.3308039524083565,0.3323452936699424,0.33333333332478177,0.3333274387201833,0.3333333333333333,0.3333333333114414,0.33333333332478177,0.3333333333333333,0.33333333333328474,0.3333333332882161,0.3333182431271548,0.3333274387201833,0.33333333333328474,0.3333332998281678,0.30154588746076866,0.1627609944949878,0.22339693744945,0.2899720799631356,0.3333182431271548,0.19856781463925646,0.26670349817103384,0.2899720799631356,0.3162323168505576,0.3333274387201833,0.28068961396892483,0.3333333332882161,0.3333182431271548,0.3333274387201833,0.33333333333328474,0.3333332998281678,0.3079033766352816,0.19856781463925646,0.2806896139689249,0.3333332998281678,0.31298936797489185,0.33624953,0.24897301,0.22334231,0.19143519
